Store_Dept_Date,Weekly_Sales
37_90_2013-06-14,43508.0548
37_91_2013-06-14,31316.8141
37_92_2013-06-14,57634.0119
37_93_2013-06-14,22828.2823
37_94_2013-06-14,35201.0705
37_95_2013-06-14,53118.5827
37_96_2013-06-14,20322.152
37_97_2013-06-14,13758.2768
37_98_2013-06-14,4702.6308
37_1_2013-06-21,9833.9319
37_2_2013-06-21,16556.1586
37_3_2013-06-21,992.9536
37_4_2013-06-21,17462.6071
37_5_2013-06-21,971.441
37_7_2013-06-21,1182.8788
37_8_2013-06-21,16408.6062
37_9_2013-06-21,238.2817
37_10_2013-06-21,417.2524
37_11_2013-06-21,1865.066
37_12_2013-06-21,284.1357
37_13_2013-06-21,16637.9077
37_14_2013-06-21,1224.5917
37_16_2013-06-21,2908.0265
37_17_2013-06-21,285.9258
37_20_2013-06-21,62.9363
37_21_2013-06-21,1637.5669
37_22_2013-06-21,92.4504
37_25_2013-06-21,113.3236
37_28_2013-06-21,108.0853
37_31_2013-06-21,105.9886
37_32_2013-06-21,152.6859
37_38_2013-06-21,65021.2158
37_40_2013-06-21,26378.0283
37_42_2013-06-21,115.569
37_46_2013-06-21,9135.0047
37_49_2013-06-21,26.7186
37_52_2013-06-21,23.7533
37_56_2013-06-21,97.3585
37_59_2013-06-21,87.8957
37_60_2013-06-21,695.962
37_67_2013-06-21,3103.7099
37_74_2013-06-21,824.3084
37_79_2013-06-21,7012.5903
37_80_2013-06-21,10643.4382
37_81_2013-06-21,10520.7831
37_82_2013-06-21,6212.5356
37_83_2013-06-21,2262.873
37_85_2013-06-21,91.5093
37_87_2013-06-21,1269.2381
37_90_2013-06-21,43129.9563
37_91_2013-06-21,31063.4068
37_92_2013-06-21,56712.2353
37_93_2013-06-21,22627.154
37_94_2013-06-21,35140.7405
37_95_2013-06-21,51879.5466
37_96_2013-06-21,20557.9752
37_97_2013-06-21,13566.1352
37_98_2013-06-21,4681.7393
37_1_2013-06-28,9669.664
37_2_2013-06-28,17002.5181
37_3_2013-06-28,1396.1067
37_4_2013-06-28,17422.3993
37_5_2013-06-28,1040.9467
37_7_2013-06-28,1166.5972
37_8_2013-06-28,16124.1481
37_9_2013-06-28,280.0244
37_10_2013-06-28,402.7045
37_11_2013-06-28,1814.8381
37_12_2013-06-28,267.2958
37_13_2013-06-28,16504.2842
37_14_2013-06-28,1258.14
37_16_2013-06-28,2851.0618
37_17_2013-06-28,312.0045
37_20_2013-06-28,98.9309
37_21_2013-06-28,1662.0965
37_22_2013-06-28,80.623
37_25_2013-06-28,117.3607
37_28_2013-06-28,126.9814
37_31_2013-06-28,177.0353
37_32_2013-06-28,183.9635
37_38_2013-06-28,64476.9264
37_40_2013-06-28,26682.7392
37_42_2013-06-28,125.185
37_46_2013-06-28,9084.6824
37_49_2013-06-28,17.9925
37_52_2013-06-28,36.5665
37_56_2013-06-28,147.4928
37_59_2013-06-28,102.6044
37_60_2013-06-28,709.792
37_67_2013-06-28,3527.2644
37_72_2013-06-28,228.8547
37_74_2013-06-28,711.1703
37_79_2013-06-28,7214.8276
37_80_2013-06-28,10612.5954
37_81_2013-06-28,10506.3263
37_82_2013-06-28,5944.7051
37_83_2013-06-28,2277.7863
37_85_2013-06-28,112.5089
37_87_2013-06-28,1226.8316
37_90_2013-06-28,43064.8152
37_91_2013-06-28,30986.4064
37_92_2013-06-28,56427.2731
37_93_2013-06-28,22326.9725
37_94_2013-06-28,36025.8723
37_95_2013-06-28,52342.1134
37_96_2013-06-28,20451.7737
37_97_2013-06-28,13743.1606
37_98_2013-06-28,4892.3334
37_1_2013-07-05,9670.3148
37_2_2013-07-05,17143.5094
37_3_2013-07-05,1292.7205
37_4_2013-07-05,18161.7699
37_5_2013-07-05,1001.2719
37_7_2013-07-05,1540.2045
37_8_2013-07-05,16645.3022
37_9_2013-07-05,236.382
37_10_2013-07-05,427.1532
37_11_2013-07-05,1912.8815
37_12_2013-07-05,278.6302
37_13_2013-07-05,17140.9487
37_14_2013-07-05,1222.2642
37_16_2013-07-05,2928.1356
37_17_2013-07-05,309.5053
37_20_2013-07-05,147.3225
37_21_2013-07-05,1714.4364
37_22_2013-07-05,67.2409
37_23_2013-07-05,56.1515
37_25_2013-07-05,80.6029
37_28_2013-07-05,65.3906
37_31_2013-07-05,92.491
37_32_2013-07-05,147.9745
37_38_2013-07-05,63587.7844
37_40_2013-07-05,26421.176
37_42_2013-07-05,116.7121
37_46_2013-07-05,8859.9992
37_49_2013-07-05,24.9444
37_52_2013-07-05,26.7751
37_56_2013-07-05,95.7327
37_59_2013-07-05,68.5142
37_60_2013-07-05,767.706
37_67_2013-07-05,2142.8238
37_74_2013-07-05,906.8141
37_79_2013-07-05,8306.3321
37_80_2013-07-05,10849.893
37_81_2013-07-05,10592.7301
37_82_2013-07-05,6139.8841
37_83_2013-07-05,2411.866
37_85_2013-07-05,99.8756
37_87_2013-07-05,1333.6102
37_90_2013-07-05,46308.9815
37_91_2013-07-05,31339.7801
37_92_2013-07-05,58191.3633
37_93_2013-07-05,23634.8457
37_94_2013-07-05,35726.5096
37_95_2013-07-05,52180.253
37_96_2013-07-05,21848.4871
37_97_2013-07-05,13934.6141
37_98_2013-07-05,4714.9389
37_1_2013-07-12,9738.3673
37_2_2013-07-12,16526.5392
37_3_2013-07-12,1017.1996
37_4_2013-07-12,17471.4856
37_5_2013-07-12,838.1918
37_7_2013-07-12,865.0542
37_8_2013-07-12,16315.2119
37_9_2013-07-12,200.453
37_10_2013-07-12,409.8835
37_11_2013-07-12,1931.7957
37_12_2013-07-12,256.8121
37_13_2013-07-12,16609.762
37_14_2013-07-12,1389.6262
37_16_2013-07-12,2511.0723
37_17_2013-07-12,313.1487
37_20_2013-07-12,125.0224
37_21_2013-07-12,1733.8184
37_22_2013-07-12,82.9975
37_23_2013-07-12,40.2981
37_25_2013-07-12,87.8995
37_28_2013-07-12,89.4697
37_31_2013-07-12,139.3594
37_32_2013-07-12,157.8355
37_38_2013-07-12,62037.7496
37_40_2013-07-12,26336.8263
37_42_2013-07-12,131.099
37_46_2013-07-12,8715.4089
37_49_2013-07-12,22.9021
37_52_2013-07-12,28.9143
37_56_2013-07-12,87.7984
37_59_2013-07-12,78.8673
37_60_2013-07-12,727.792
37_67_2013-07-12,2197.1016
37_72_2013-07-12,260.4088
37_74_2013-07-12,871.0056
37_79_2013-07-12,7565.3195
37_80_2013-07-12,10853.962
37_81_2013-07-12,10487.6659
37_82_2013-07-12,6068.753
37_83_2013-07-12,2316.6024
37_85_2013-07-12,100.827
37_87_2013-07-12,1253.3548
37_90_2013-07-12,43574.0902
37_91_2013-07-12,31002.1573
37_92_2013-07-12,57370.7837
37_93_2013-07-12,22540.3567
37_94_2013-07-12,35047.9236
37_95_2013-07-12,52016.2516
37_96_2013-07-12,19808.1743
37_97_2013-07-12,13650.585
37_98_2013-07-12,4562.184
37_1_2013-07-19,9980.6183
37_2_2013-07-19,17118.324
37_3_2013-07-19,1196.4338
37_4_2013-07-19,17966.6929
37_5_2013-07-19,767.5925
37_7_2013-07-19,818.089
37_8_2013-07-19,16443.4161
37_9_2013-07-19,196.1583
37_10_2013-07-19,422.1739
37_11_2013-07-19,1794.6714
37_12_2013-07-19,268.4919
37_13_2013-07-19,17364.2472
37_14_2013-07-19,1412.4037
37_16_2013-07-19,2317.8515
37_17_2013-07-19,315.6912
37_20_2013-07-19,118.2689
37_21_2013-07-19,1758.371
37_22_2013-07-19,84.0673
37_23_2013-07-19,42.8452
37_25_2013-07-19,111.5182
37_28_2013-07-19,107.0989
37_31_2013-07-19,169.5039
37_32_2013-07-19,150.3702
37_38_2013-07-19,64240.8268
37_40_2013-07-19,26501.9291
37_42_2013-07-19,133.1962
37_46_2013-07-19,8824.8885
37_49_2013-07-19,15.7467
37_52_2013-07-19,25.2144
37_56_2013-07-19,119.7006
37_59_2013-07-19,74.3233
37_60_2013-07-19,688.822
37_67_2013-07-19,2168.5695
37_74_2013-07-19,742.585
37_79_2013-07-19,7040.57
37_80_2013-07-19,11226.4423
37_81_2013-07-19,10797.8963
37_82_2013-07-19,6132.2768
37_83_2013-07-19,2271.6843
37_85_2013-07-19,106.9449
37_87_2013-07-19,1321.2691
37_90_2013-07-19,44895.3305
37_91_2013-07-19,31700.4862
37_92_2013-07-19,58336.8554
37_93_2013-07-19,22771.6923
37_94_2013-07-19,34690.9919
37_95_2013-07-19,53896.3574
37_96_2013-07-19,20091.3842
37_97_2013-07-19,13863.0948
37_98_2013-07-19,4686.9441
37_1_2013-07-26,9729.0421
37_2_2013-07-26,17031.1023
37_3_2013-07-26,1322.0468
37_4_2013-07-26,17597.0106
37_5_2013-07-26,1282.3129
37_7_2013-07-26,698.7046
37_8_2013-07-26,16362.6957
37_9_2013-07-26,240.4479
37_10_2013-07-26,418.1511
37_11_2013-07-26,1802.8496
37_12_2013-07-26,270.9581
37_13_2013-07-26,17015.5381
37_14_2013-07-26,1282.6897
37_16_2013-07-26,2405.609
37_17_2013-07-26,329.1141
37_20_2013-07-26,67.1304
37_21_2013-07-26,1680.5413
37_22_2013-07-26,83.1109
37_23_2013-07-26,36.1147
37_25_2013-07-26,82.3511
37_28_2013-07-26,108.5688
37_29_2013-07-26,105.8263
37_31_2013-07-26,130.4643
37_32_2013-07-26,129.6998
37_33_2013-07-26,52.2826
37_38_2013-07-26,66325.2817
37_40_2013-07-26,26587.4112
37_42_2013-07-26,136.7494
37_46_2013-07-26,8950.94
37_49_2013-07-26,18.8801
37_52_2013-07-26,20.3769
37_56_2013-07-26,81.0585
37_59_2013-07-26,104.6008
37_60_2013-07-26,635.672
37_67_2013-07-26,2007.9484
37_74_2013-07-26,802.7292
37_79_2013-07-26,7159.0273
37_80_2013-07-26,11132.944
37_81_2013-07-26,10748.2272
37_82_2013-07-26,5827.8241
37_83_2013-07-26,2263.6674
37_85_2013-07-26,112.4427
37_87_2013-07-26,1214.1969
37_90_2013-07-26,44521.7129
37_91_2013-07-26,31022.7883
37_92_2013-07-26,57601.7724
37_93_2013-07-26,22471.1939
37_94_2013-07-26,34588.5524
37_95_2013-07-26,51584.2333
37_96_2013-07-26,20047.424
37_97_2013-07-26,13671.3279
37_98_2013-07-26,4701.0114
38_1_2012-11-02,13012.3314
38_2_2012-11-02,12711.9013
38_3_2012-11-02,408.4017
38_4_2012-11-02,11896.0536
38_5_2012-11-02,667.4991
38_6_2012-11-02,34.9362
38_7_2012-11-02,287.763
38_8_2012-11-02,10824.5455
38_9_2012-11-02,101.6914
38_10_2012-11-02,370.086
38_11_2012-11-02,999.0401
38_12_2012-11-02,92.1045
38_13_2012-11-02,11101.298
38_14_2012-11-02,942.7312
38_16_2012-11-02,663.6413
38_17_2012-11-02,555.3402
38_18_2012-11-02,594.8522
38_21_2012-11-02,1033.9838
38_23_2012-11-02,42.0495
38_25_2012-11-02,54.0932
38_28_2012-11-02,72.7614
38_29_2012-11-02,26.5297
38_31_2012-11-02,27.6187
38_32_2012-11-02,54.7975
38_33_2012-11-02,19.3037
38_38_2012-11-02,79017.4198
38_40_2012-11-02,18361.9808
38_42_2012-11-02,112.8015
38_46_2012-11-02,5402.8933
38_49_2012-11-02,14.1316
38_52_2012-11-02,22.7016
38_56_2012-11-02,299.7612
38_59_2012-11-02,51.2202
38_60_2012-11-02,467.488
38_67_2012-11-02,756.9685
38_72_2012-11-02,269.2754
38_74_2012-11-02,327.9574
38_79_2012-11-02,9605.5561
38_80_2012-11-02,12410.0897
38_81_2012-11-02,11581.7112
38_82_2012-11-02,6474.5102
38_83_2012-11-02,2617.0345
38_85_2012-11-02,68.6229
38_87_2012-11-02,672.0394
38_90_2012-11-02,40924.423
38_91_2012-11-02,31889.5941
38_92_2012-11-02,55961.9316
38_93_2012-11-02,24020.8057
38_94_2012-11-02,23315.4606
38_95_2012-11-02,47417.8586
38_96_2012-11-02,12959.7163
38_97_2012-11-02,12135.6932
38_98_2012-11-02,5447.3216
38_1_2012-11-09,9822.1967
38_2_2012-11-09,12565.2358
38_3_2012-11-09,414.5899
38_4_2012-11-09,11541.7556
38_5_2012-11-09,620.252
38_6_2012-11-09,34.3978
38_7_2012-11-09,348.5756
38_8_2012-11-09,10458.9181
38_9_2012-11-09,110.1658
38_10_2012-11-09,381.9609
38_11_2012-11-09,846.1011
38_12_2012-11-09,62.0721
38_13_2012-11-09,11127.8236
38_14_2012-11-09,872.8954
38_16_2012-11-09,678.2751
38_17_2012-11-09,492.2138
38_18_2012-11-09,791.4634
38_21_2012-11-09,1055.5125
38_23_2012-11-09,44.3853
38_25_2012-11-09,52.507
38_26_2012-11-09,23.3223
38_27_2012-11-09,18.6681
38_28_2012-11-09,71.9677
38_29_2012-11-09,25.7544
38_32_2012-11-09,45.0049
38_33_2012-11-09,15.6449
38_38_2012-11-09,70315.2557
38_40_2012-11-09,17756.7934
38_42_2012-11-09,127.7471
38_44_2012-11-09,7.0583
38_46_2012-11-09,5453.9705
38_49_2012-11-09,15.9091
38_52_2012-11-09,23.4495
38_59_2012-11-09,55.6837
38_60_2012-11-09,417.122
38_67_2012-11-09,775.8443
38_72_2012-11-09,237.6229
38_74_2012-11-09,320.7045
38_79_2012-11-09,9082.0599
38_80_2012-11-09,12133.1273
38_81_2012-11-09,11143.6538
38_82_2012-11-09,6442.6624
38_83_2012-11-09,2442.5906
38_85_2012-11-09,67.6188
38_87_2012-11-09,628.4441
38_90_2012-11-09,38226.2319
38_91_2012-11-09,28929.4296
38_92_2012-11-09,51610.808
38_93_2012-11-09,22255.0447
38_94_2012-11-09,23379.0546
38_95_2012-11-09,45365.7003
38_96_2012-11-09,12965.7397
38_97_2012-11-09,10877.6088
38_98_2012-11-09,5676.3245
38_1_2012-11-16,9517.1132
38_2_2012-11-16,12002.45
38_3_2012-11-16,610.365
38_4_2012-11-16,11063.6896
38_5_2012-11-16,668.1945
38_6_2012-11-16,27.4776
38_7_2012-11-16,440.833
38_8_2012-11-16,10648.2692
38_9_2012-11-16,49.8384
38_10_2012-11-16,419.8052
38_11_2012-11-16,1186.815
38_12_2012-11-16,66.8831
38_13_2012-11-16,10457.2995
38_14_2012-11-16,993.5574
38_16_2012-11-16,577.9828
38_17_2012-11-16,490.3293
38_18_2012-11-16,638.0385
38_20_2012-11-16,10.5773
38_21_2012-11-16,1004.0327
38_23_2012-11-16,36.5405
38_24_2012-11-16,18.1218
38_25_2012-11-16,55.5079
38_28_2012-11-16,81.4066
38_29_2012-11-16,75.799
38_31_2012-11-16,76.1676
38_32_2012-11-16,42.4516
38_33_2012-11-16,14.4604
38_38_2012-11-16,69812.4358
38_40_2012-11-16,17606.4909
38_42_2012-11-16,108.9972
38_44_2012-11-16,7.2197
38_46_2012-11-16,5607.6037
38_49_2012-11-16,12.1501
38_52_2012-11-16,21.2236
38_56_2012-11-16,184.2218
38_59_2012-11-16,66.1594
38_60_2012-11-16,349.982
38_67_2012-11-16,808.1794
38_72_2012-11-16,208.7262
38_74_2012-11-16,392.1757
38_79_2012-11-16,9170.5296
38_80_2012-11-16,11572.6369
38_81_2012-11-16,10537.7457
38_82_2012-11-16,6114.425
38_83_2012-11-16,2286.6912
38_85_2012-11-16,42.1627
38_87_2012-11-16,657.374
38_90_2012-11-16,38077.5293
38_91_2012-11-16,25819.6788
38_92_2012-11-16,50502.9235
38_93_2012-11-16,20266.1428
38_94_2012-11-16,22027.9657
38_95_2012-11-16,42350.9023
38_96_2012-11-16,12424.5983
38_97_2012-11-16,10122.8697
38_98_2012-11-16,6680.7902
38_1_2012-11-23,7883.3372
38_2_2012-11-23,12041.2694
38_3_2012-11-23,435.3575
38_4_2012-11-23,11875.2543
38_5_2012-11-23,941.3483
38_6_2012-11-23,39.2904
38_7_2012-11-23,313.3246
38_8_2012-11-23,10335.5645
38_9_2012-11-23,59.5168
38_10_2012-11-23,389.0172
38_11_2012-11-23,925.1272
38_12_2012-11-23,70.0901
38_13_2012-11-23,10422.5913
38_14_2012-11-23,2531.0835
38_16_2012-11-23,934.5389
38_17_2012-11-23,463.6584
38_18_2012-11-23,413.5794
38_21_2012-11-23,1021.0453
38_23_2012-11-23,23.6523
38_25_2012-11-23,38.6635
38_26_2012-11-23,18.3078
38_27_2012-11-23,21.6999
38_28_2012-11-23,68.8017
38_29_2012-11-23,85.0095
38_32_2012-11-23,78.307
38_38_2012-11-23,65354.3006
38_40_2012-11-23,16950.3497
38_42_2012-11-23,106.6668
38_44_2012-11-23,4.5954
38_46_2012-11-23,5014.8112
38_52_2012-11-23,22.2926
38_56_2012-11-23,155.1926
38_59_2012-11-23,62.3436
38_60_2012-11-23,377.742
38_67_2012-11-23,723.3715
38_72_2012-11-23,172.7005
38_74_2012-11-23,393.4617
38_79_2012-11-23,8816.8324
38_80_2012-11-23,10941.1459
38_81_2012-11-23,10707.0478
38_82_2012-11-23,6361.1412
38_83_2012-11-23,1999.4124
38_85_2012-11-23,65.372
38_87_2012-11-23,705.389
38_90_2012-11-23,37663.508
38_91_2012-11-23,25048.9805
38_92_2012-11-23,49063.1734
38_93_2012-11-23,19837.6145
38_94_2012-11-23,21383.8619
38_95_2012-11-23,41417.5629
38_96_2012-11-23,13883.7649
38_97_2012-11-23,9521.5749
38_98_2012-11-23,7272.2607
38_1_2012-11-30,9938.9488
38_2_2012-11-30,11713.4392
38_3_2012-11-30,438.343
38_4_2012-11-30,11207.6353
38_5_2012-11-30,881.5595
38_6_2012-11-30,30.4536
38_7_2012-11-30,271.0845
38_8_2012-11-30,10089.0018
38_9_2012-11-30,51.5902
38_10_2012-11-30,390.575
38_11_2012-11-30,926.2501
38_12_2012-11-30,59.127
38_13_2012-11-30,10221.6224
38_14_2012-11-30,1718.2172
38_16_2012-11-30,753.6687
38_17_2012-11-30,480.9579
38_18_2012-11-30,643.1082
38_20_2012-11-30,21.4337
38_21_2012-11-30,1023.2103
38_23_2012-11-30,35.2155
38_24_2012-11-30,12.9649
38_25_2012-11-30,41.1897
38_28_2012-11-30,85.8283
38_29_2012-11-30,69.3556
38_32_2012-11-30,45.8142
38_38_2012-11-30,66641.8835
38_40_2012-11-30,16764.1835
38_42_2012-11-30,112.1582
38_46_2012-11-30,4737.4445
38_49_2012-11-30,8.3406
38_52_2012-11-30,17.6415
38_56_2012-11-30,142.7366
38_59_2012-11-30,45.9565
38_60_2012-11-30,380.264
38_67_2012-11-30,700.4723
38_72_2012-11-30,171.872
38_74_2012-11-30,347.8604
38_79_2012-11-30,8872.122
38_80_2012-11-30,11242.3765
38_81_2012-11-30,10680.8302
38_82_2012-11-30,6138.1577
38_83_2012-11-30,1930.8808
38_85_2012-11-30,75.2215
38_87_2012-11-30,706.9972
38_90_2012-11-30,36231.9466
38_91_2012-11-30,22095.2169
38_92_2012-11-30,44814.4626
38_93_2012-11-30,17746.8318
38_94_2012-11-30,20224.9264
38_95_2012-11-30,40410.7973
38_96_2012-11-30,13304.7099
38_97_2012-11-30,9375.4122
38_98_2012-11-30,5472.7618
38_1_2012-12-07,9880.8005
38_2_2012-12-07,12255.5931
38_3_2012-12-07,476.6519
38_4_2012-12-07,11837.0427
38_5_2012-12-07,1252.7195
38_6_2012-12-07,26.8821
38_7_2012-12-07,615.1038
38_8_2012-12-07,10283.6377
38_9_2012-12-07,51.0981
38_10_2012-12-07,362.1842
38_11_2012-12-07,1024.1612
38_12_2012-12-07,62.6608
38_13_2012-12-07,10935.9946
38_14_2012-12-07,1032.2728
38_16_2012-12-07,603.6562
38_17_2012-12-07,514.1994
38_18_2012-12-07,619.5912
38_20_2012-12-07,10.2454
38_21_2012-12-07,1002.8633
38_23_2012-12-07,42.8895
38_25_2012-12-07,39.5002
38_26_2012-12-07,21.6604
38_27_2012-12-07,15.0403
38_28_2012-12-07,75.1688
38_29_2012-12-07,35.1415
38_32_2012-12-07,31.8779
38_34_2012-12-07,12.4077
38_38_2012-12-07,75931.2177
38_40_2012-12-07,17325.6955
38_42_2012-12-07,113.7589
38_46_2012-12-07,5673.0745
38_49_2012-12-07,8.9026
38_52_2012-12-07,21.687
38_56_2012-12-07,262.9529
38_59_2012-12-07,101.9066
38_60_2012-12-07,707.732
38_67_2012-12-07,912.6162
38_72_2012-12-07,176.1638
38_74_2012-12-07,318.8844
38_79_2012-12-07,9622.2787
38_80_2012-12-07,12164.0256
38_81_2012-12-07,11234.7487
38_82_2012-12-07,9720.1821
38_83_2012-12-07,2456.9335
38_85_2012-12-07,75.9657
38_87_2012-12-07,721.0209
38_90_2012-12-07,41242.534
38_91_2012-12-07,29550.2255
38_92_2012-12-07,54961.314
38_93_2012-12-07,22399.6536
38_94_2012-12-07,20803.3307
38_95_2012-12-07,44630.2186
38_96_2012-12-07,13047.4503
38_97_2012-12-07,11424.738
38_98_2012-12-07,5475.727
38_1_2012-12-14,9110.8456
38_2_2012-12-14,11716.4951
38_3_2012-12-14,483.1174
38_4_2012-12-14,11307.1254
38_5_2012-12-14,942.8853
38_6_2012-12-14,-16.0189
38_7_2012-12-14,783.3835
38_8_2012-12-14,10276.3195
38_9_2012-12-14,30.8537
38_10_2012-12-14,396.1977
38_11_2012-12-14,997.7042
38_12_2012-12-14,69.2169
38_13_2012-12-14,10208.9671
38_14_2012-12-14,1135.8351
38_16_2012-12-14,572.227
38_17_2012-12-14,535.3092
38_18_2012-12-14,831.8575
38_20_2012-12-14,9.3632
38_21_2012-12-14,981.6557
38_23_2012-12-14,36.7751
38_25_2012-12-14,40.4155
38_26_2012-12-14,19.8955
38_27_2012-12-14,13.2793
38_28_2012-12-14,79.457
38_29_2012-12-14,72.1676
38_31_2012-12-14,72.257
38_32_2012-12-14,40.6324
38_33_2012-12-14,9.0917
38_38_2012-12-14,67701.9741
38_40_2012-12-14,16899.8307
38_42_2012-12-14,112.1763
38_46_2012-12-14,4535.972
38_49_2012-12-14,9.3608
38_52_2012-12-14,20.4383
38_56_2012-12-14,177.104
38_59_2012-12-14,109.1738
38_60_2012-12-14,696.85
38_67_2012-12-14,1113.1469
38_72_2012-12-14,186.167
38_74_2012-12-14,301.5541
38_79_2012-12-14,8615.8085
38_80_2012-12-14,11012.9374
38_81_2012-12-14,10129.0855
38_82_2012-12-14,9559.1404
38_83_2012-12-14,2200.3249
38_85_2012-12-14,78.748
38_87_2012-12-14,644.3153
38_90_2012-12-14,35420.471
38_91_2012-12-14,23907.695
38_92_2012-12-14,47621.4466
38_93_2012-12-14,20598.7672
38_94_2012-12-14,19883.3038
38_95_2012-12-14,38204.2127
38_96_2012-12-14,12897.6375
38_97_2012-12-14,9542.3583
38_98_2012-12-14,5749.8607
38_1_2012-12-21,9554.4825
38_2_2012-12-21,11605.4486
38_3_2012-12-21,479.8149
38_4_2012-12-21,11358.0226
38_5_2012-12-21,1153.8003
38_6_2012-12-21,35.0977
38_7_2012-12-21,798.1005
38_8_2012-12-21,10592.4431
38_9_2012-12-21,28.1305
38_10_2012-12-21,400.0551
38_11_2012-12-21,1168.0035
38_12_2012-12-21,68.349
38_13_2012-12-21,10228.8265
38_14_2012-12-21,1506.2095
38_16_2012-12-21,542.1943
38_17_2012-12-21,530.6986
38_18_2012-12-21,1051.5244
38_20_2012-12-21,19.7629
38_21_2012-12-21,996.9462
38_22_2012-12-21,58.446
38_23_2012-12-21,32.8377
38_25_2012-12-21,52.149
38_26_2012-12-21,24.1636
38_27_2012-12-21,14.5628
38_28_2012-12-21,71.961
38_31_2012-12-21,62.8746
38_32_2012-12-21,37.4251
38_38_2012-12-21,63275.8136
38_40_2012-12-21,16889.6866
38_42_2012-12-21,112.4164
38_46_2012-12-21,4584.6228
38_49_2012-12-21,8.4728
38_52_2012-12-21,20.302
38_56_2012-12-21,147.7092
38_59_2012-12-21,188.908
38_60_2012-12-21,653.572
38_67_2012-12-21,1175.8714
38_72_2012-12-21,221.0753
38_74_2012-12-21,308.5326
38_79_2012-12-21,9003.1697
38_80_2012-12-21,10853.6318
38_81_2012-12-21,10094.5793
38_82_2012-12-21,10783.6357
38_83_2012-12-21,2195.0292
38_85_2012-12-21,66.5365
38_87_2012-12-21,665.638
38_90_2012-12-21,36569.0967
38_91_2012-12-21,22456.6241
38_92_2012-12-21,51470.5312
38_93_2012-12-21,20961.6601
38_94_2012-12-21,19733.3739
38_95_2012-12-21,38342.6707
38_96_2012-12-21,12697.7643
38_97_2012-12-21,9440.0276
38_98_2012-12-21,7305.5964
38_1_2012-12-28,8291.6687
38_2_2012-12-28,11669.958
38_3_2012-12-28,433.3715
38_4_2012-12-28,11341.0524
38_5_2012-12-28,879.5295
38_6_2012-12-28,38.9496
38_7_2012-12-28,755.608
38_8_2012-12-28,10425.9134
38_9_2012-12-28,37.4005
38_10_2012-12-28,392.8451
38_11_2012-12-28,993.9999
38_12_2012-12-28,74.9242
38_13_2012-12-28,10300.8222
38_14_2012-12-28,1713.7247
38_16_2012-12-28,699.7632
38_17_2012-12-28,385.092
38_18_2012-12-28,560.2095
38_21_2012-12-28,977.5959
38_23_2012-12-28,35.8221
38_25_2012-12-28,59.1237
38_27_2012-12-28,15.9678
38_28_2012-12-28,70.284
38_29_2012-12-28,35.2166
38_31_2012-12-28,35.222
38_32_2012-12-28,37.6033
38_38_2012-12-28,58510.5538
38_40_2012-12-28,16404.2112
38_42_2012-12-28,102.7431
38_46_2012-12-28,4412.6943
38_49_2012-12-28,11.5655
38_56_2012-12-28,107.9478
38_59_2012-12-28,152.9998
38_60_2012-12-28,382.444
38_67_2012-12-28,1126.5201
38_72_2012-12-28,188.9592
38_74_2012-12-28,350.6384
38_79_2012-12-28,8890.4414
38_80_2012-12-28,9872.5029
38_81_2012-12-28,9657.3874
38_82_2012-12-28,9627.9962
38_83_2012-12-28,2001.8965
38_85_2012-12-28,73.0838
38_87_2012-12-28,744.6949
38_90_2012-12-28,35161.4277
38_91_2012-12-28,20923.3143
38_92_2012-12-28,46273.7543
38_93_2012-12-28,17953.2273
38_94_2012-12-28,19404.9518
38_95_2012-12-28,37532.6761
38_96_2012-12-28,13012.0799
